X,Y,OBJECTID,ID,EXTERNO,DIRECCION,LOCALIDAD,EQUIPO,NUMEROINTERSECCIONES_POREQUIPO,UBICACIONEQUIPO,FECHAINSTALACION,OPERACIONACTUAL,FUNCIONAMIENTO,IMPLEMENTACION,TIPOINTERSECCION,GRUPOSENALES,TOTALGRUPOSENALES,NUMEROFASES,GRUPOSVEHICULARES,GRUPOS_BRT,GRUPOSPEATONALES,GRUPOSSONOROS,GRUPOSCICLISTAS,CANTIDADCONTADORES,FUNCIONDETECTORES,ZONAAUTOMATICA
-74.13888434,4.56972239300001,1034,1100,3677,CL 58A S X ENTRADA PORTAL TUNAL,TUNJUELITO,ACTROS,SENCILLA,SI,2002/05/25 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",5,5,2,"1,6",N/A,36,N/A,"41, 42",0,"Brechas, Fases por demanda",3524
-74.17749651,4.59695404399997,1035,924,3678,KR 77G X CL 59 S,BOSA,NO,DOBLE,NO,1993/12/03 00:00:00+00,PMT,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,22,3,"1,4A,13A,7,91","4B, 13B","21,291,213,37,34A",N/A,NO,0,"Conteo, Brechas, Cola, Fases por demanda",3501
-74.17934594,4.59693550899999,1036,927,3678,KR 77G X CL 63 S,BOSA,ACTROS,DOBLE,SI,1993/12/03 00:00:00+00,PMT,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,22,2,"1A,3A,14A,914A,91A","3B,14B","21A,291A,3914A",N/A,NO,0,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección",3501
-74.1403199,4.56708892799998,1037,1104,3679,KR 19C X ENTRADA PORTAL TUNAL,TUNJUELITO,C900,SENCILLA,SI,2002/03/02 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"3,4","1B,7B,94B","21B,24,33,394B",N/A,NO,0,"Conteo, Brechas, Fases por demanda",3510
-74.14304743,4.63105481100001,1038,841,3680,AC 6 X KR 74,KENNEDY,C900,SENCILLA,SI,2003/07/22 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,EXCLUSIVA VEHICULAR,4,4,2,"2,4A","3B,4B",N/A,N/A,NO,0,N/A,3427
-74.18408616,4.596304293,1039,1407,3681,KR 77G X CL 65F S,BOSA,ACTROS,SENCILLA,SI,2014/11/19 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,EXCLUSIVA VEHICULAR,5,5,3,"3,3A,8","3B,4B",N/A,N/A,NO,0,"Conteo, Brechas, Fases por demanda",3501
-74.12270773,4.52063378499997,1040,1057,3682,AK 14V X DG 69F S,USME,C900,SENCILLA,SI,2007/10/11 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,3,"1,2",N/A,"21,22",N/A,NO,0,Fases por demanda peatonal,3511
-74.13842345,4.58382662000002,1041,1224,3683,KR 33 X CL 52F S Y DG 52B S,TUNJUELITO,ACTROS,SENCILLA,SI,2011/07/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"1,2,3,4,63",N/A,"21,23,24,33",N/A,NO,0,N/A,3524
-74.12217351,4.55775218600002,1042,1056,3855,KR 9 X AC 51 S,TUNJUELITO,C900,SENCILLA,SI,2002/01/18 00:00:00+00,PMT,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",17,17,4,"1A,2A,3","1B,2B","21,22,23,31,32,33","721, 722,723,731,732, 733",NO,0,N/A,3604
-74.12272894,4.55842523199999,1043,1058,3856,KR 10 X AC 51 S,TUNJUELITO,ACTROS,SENCILLA,SI,2004/09/29 00:00:00+00,PMT,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,2,"1A, 2A,4","1B,2B","21,24,32,34",N/A,NO,8,N/A,3604
-74.11441117,4.50607558399997,1044,1040,3857,AK 14 X CL 91 S,USME,C900,SENCILLA,SI,2001/09/10 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,"1,2,4",N/A,"22,24",N/A,NO,0,"Conteo, Brechas, Cola, Fases por demanda peatonal",3626
-74.11962354,4.52757648199997,1045,1054,3858,KR 13 X CABECERA SUR PORTAL USME,USME,C900,QUINTUPLE,SI,2004/08/26 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,31,2,"12, 13", 1B,"212, 31B","731B,7212 desconectados",NO,0,Activación de sonoro,3625
-74.1199477,4.52710133400001,1046,1318,3858,AK 14 X CABECERA SUR PORTAL USME,USME,NO,QUINTUPLE,NO,2004/08/26 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,31,2,"1,1A, 3,4, 5",N/A,"21, 23","723, 721 desconectados",NO,0,Desconectados,3625
-74.12046363,4.52754929399998,1047,1319,3858,AK 14 X KR 13,USME,NO,QUINTUPLE,NO,2004/08/26 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,31,2,11A,11B,211A,7211A desconectados,NO,0,Desconectados,3625
-74.11934055,4.52660673999998,1048,1436,3858,TV 1 BIS X CL 68B SUR,USME,NO,QUINTUPLE,NO,2022/11/25 00:00:00+00,NORMAL,R-TA,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,31,4,"2, 4A, 15, 111A",N/A,"22, 24A",N/A,NO,0,N/A,3625
-74.12053,4.52670000000001,1049,1883,3858,DG 68A SUR Y CL 68A SUR x KR 14L,USME,NO,QUINTUPLE,NO,2025/02/20 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,31,3,"2A,11",2B,"22A, 22B",N/A,NO,0,N/A,3625
-74.11745004,4.519705735,1050,1367,3859,AK 1 X CL 72 S,USME,C900,SENCILLA,SI,2015/04/28 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,7,3,"1,2,94",N/A,"21,294","721, 7294",NO,0,Activación de sonoro,3625
-74.1673097,4.58969278699999,1051,1376,3684,KR 72 X CL 62D S,CIUDAD BOLIVAR,C900,SENCILLA,SI,2015/09/07 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,8,4,"1,2,3,6",N/A,"21,23",722,NO,0,Activación de sonoro,3517
-74.13962407,4.58285952099999,1052,1450,3685,KR 33 X CL 53A S,TUNJUELITO,ACTROS,SENCILLA,SI,2016/04/05 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,12,3,"1,2,3",N/A,"21,22,23,33",721.722.723.733,43,0,Activación de sonoro,3524
-74.1367322,4.55240709399999,1053,1452,3686,TV 17 X CL 66 S,CIUDAD BOLIVAR,C900,SENCILLA,SI,2016/03/03 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,EXCLUSIVA PEATONAL,6,6,3,"1,2",N/A,"21,22 (Exc)",722,NO,0,Fases por demanda peatonal sonoro,3511
-74.14108056,4.58154527400001,1054,1466,3687,KR 33 X CL 55 S,TUNJUELITO,ACTROS,SENCILLA,SI,2017/06/29 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",14,14,3,"1,2,3,4",N/A,"21,22,23,24,32A","721,722,723,724,732A",NO,0,Activación de sonoro,3524
-74.13342872,4.54023570700002,1055,1454,3688,KR 15 X AC 71B S,CIUDAD BOLIVAR,C900,SENCILLA,SI,2016/05/14 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,10,2,"2,3,4,6",N/A,"22,24,33","722, 724,733",NO,0,N/A,3511
-74.08588834,4.59549181400001,1056,958,3689,AK 14 X CL 4,SANTA FE,C900,SENCILLA,SI,2000/01/01 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,4,"1B,2B","22,24,31",N/A,NO,0,N/A,2743
-74.09073912,4.590234495,1057,969,3690,AK 14 X CL 2 S,ANTONIO NARINO,C900,SENCILLA,SI,1990/07/04 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,2,"1A,2A,3","1B,2B","21,32",N/A,NO,0,N/A,3605
-74.1458687,4.56858082999997,1058,1494,3691,KR 22G X AC 61 S,CIUDAD BOLIVAR,C900,SENCILLA,SI,2016/12/21 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"3,4,91,94",N/A,"23,24,291",N/A,NO,0,"Conteo, Brechas, Fases por demanda, Fases por demanda peatonal",3510
-74.09310444,4.587316784,1059,976,3692,AK 14 X CL 8 S,ANTONIO NARINO,C900,SENCILLA,SI,1990/12/06 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"1A,2A","1B,2B","21,22 ",N/A,NO,0,N/A,3605
-74.11868425,4.510203375,1060,1456,3860,KR 14F X CL 84 S,USME,C900,SENCILLA,SI,2016/05/14 00:00:00+00,NORMAL,R-TA,DEFINITIVA,EXCLUSIVA PEATONAL,4,4,3,"3,4",N/A,"23,24 ",N/A,NO,0,"Cola - Siguiente Intersección, Fases por demanda peatonal",3626
-74.10673394,4.50661737199999,1061,1459,3861,KR 4E X CL 84 S,USME,C900,SENCILLA,SI,2017/05/12 00:00:00+00,NORMAL,R-TA,DEFINITIVA,EXCLUSIVA PEATONAL,6,6,2,"3,4",N/A,"23,24 ",724,NO,0,N/A,3626
-74.09445792,4.59558419699999,1062,1303,3862,TV 20 X CL 1F,LOS MARTIRES,C900,DOBLE,SI,2013/04/13 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,12,3,"2,6, 14",N/A,"22,26,32, 214",N/A,NO,0,N/A,3623
-74.094026,4.59524299999998,1063,1906,3862,KR 19D X CL 1F,LOS MARTIRES,NO,DOBLE,NO,2025/03/29 00:00:00+00,NORMAL,RP-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",5,12,2,"1,4",N/A,"21,24, 31",N/A,NO,0,N/A,3623
-74.09321432,4.596650813,1064,1304,3863,TV 20 X CL 2,LOS MARTIRES,C900,SENCILLA,SI,2013/04/13 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,4,"1,2,3",N/A,"22,23,31,33",N/A,NO,0,N/A,3623
-74.09195169,4.59748563699998,1065,1306,3864,TV 20 X CL 3,LOS MARTIRES,C900,SENCILLA,SI,2013/04/22 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,3,"2,3,4",N/A,"22,23,24,31,32,33,34",N/A,NO,0,N/A,3623
-74.09604022,4.59588866799999,1066,986,3865,KR 24 X CL 1F,LOS MARTIRES,C900,SENCILLA,SI,2006/02/17 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,3,"3,12",N/A,"23,212,33 (Reg)",N/A,NO,6,N/A,3623
-74.09683226,4.596129701,1067,989,3866,KR 24B X CL 1F,LOS MARTIRES,C900,SENCILLA,SI,1993/07/07 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"1,3",N/A,"21,23",N/A,NO,0,N/A,3623
-74.09918444,4.59737868899998,1068,665,3867,KR 26 X CL 1F,LOS MARTIRES,C900,DOBLE,SI,1994/02/16 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,8,2,"2,13",N/A,"22,213",N/A,NO,0,N/A,3623
-74.10032091,4.59827287500002,1069,672,3867,AK 27 X CL 1F,LOS MARTIRES,NO,DOBLE,NO,1994/02/16 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,8,2,"1,3",N/A,"21,23",N/A,NO,0,N/A,3623
-74.09609382,4.58485725100002,1070,985,3693,AK 14 X CL 13A S,ANTONIO NARINO,C900,SENCILLA,SI,2001/05/17 00:00:00+00,PMT,CA-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,2,"1A,2A,5,94","1B,2B","22,294,31,35",N/A,NO,0,N/A,3633
-74.11915479,4.57601172,1071,1050,3694,AK 14 X DG 38BIS S,RAFAEL URIBE,C900,DOBLE,SI,1990/07/06 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,EXCLUSIVA PEATONAL,11,19,3,"1A,12A,94","1B,12B","21, 212, 294","721, 7212, 7294",NO,0,Fases por demanda peatonal sonoro,3605
-74.12104399,4.57554722600003,1072,1053,3694,AK 14 X CL 41B S,RAFAEL URIBE,NO,DOBLE,NO,1990/07/06 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,EXCLUSIVA PEATONAL,8,19,2,"11A,2A","11B,2B","22,211","722, 7211",NO,0,Fases por demanda peatonal sonoro,3605
-74.09866737,4.58344622300001,1073,997,3695,AK 14 X CL 17 S,ANTONIO NARINO,C900,SENCILLA,SI,1994/06/17 00:00:00+00,NORMAL,CA-TF,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,2,"1A,2A,4,94","1B,2B","21,22,24,294,31,32",N/A,NO,0,N/A,3633
-74.10407853,4.58051982699999,1074,1019,3696,AK 14 X CL 24 S,RAFAEL URIBE,C900,SENCILLA,SI,1989/03/27 00:00:00+00,NORMAL,R-TF,DEFINITIVA,EXCLUSIVA PEATONAL,6,6,2,"1A,2A","1B,2B","21,22",N/A,NO,0,Cola - Siguiente Intersección,3633
-74.12410317,4.56066471999998,1075,1062,3698,KR 12 X AC 51 S,TUNJUELITO,ACTROS,SENCILLA,SI,1993/12/07 00:00:00+00,NORMAL,R-TF,DEFINITIVA,EXCLUSIVA PEATONAL,6,6,2,"1A,2A","1B,2B","21,22",N/A,NO,0,N/A,3604
-74.14289237,4.56670621500001,1076,1495,3699,TV 20D X AC 61 S,CIUDAD BOLIVAR,C900,SENCILLA,SI,2017/07/28 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",14,19,3,"1,3,4,8,92,793,794",N/A,"21,23,24,292,31,33,34","721, 724, 7292, 731, 730",NO,0,"Conteo, Brechas, Cola, Activación de sonoro",3510
-74.09759386,4.59217907499999,1077,1497,3700,KR 24 X CL 6 S,ANTONIO NARINO,C900,DOBLE,SI,2017/03/18 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,15,4,"1,3,4,12",N/A,"212,23,24",N/A,NO,0,N/A,3623
-74.096951,4.59287599999999,1078,1907,3700,KR 24 X CL 4 S,ANTONIO NARINO,NO,DOBLE,NO,2025/03/28 00:00:00+00,PMT,R-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",8,15,3,"2,11,93,94",N/A,"22, 211,293,294",N/A,NO,0,N/A,3623
-74.09597953,4.59399970700002,1079,984,3868,TV 22 X CL 1,LOS MARTIRES,C900,SENCILLA,SI,2004/03/31 00:00:00+00,PMT,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"2, 12,94",N/A,"22,212,294",N/A,NO,0,"Conteo, Brechas",3623
-74.10045044,4.595754903,1080,1004,3869,KR 26 X CL 1B,LOS MARTIRES,ACTROS,SENCILLA,SI,1998/04/28 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"2,4",N/A,"22,24",N/A,NO,0,N/A,3623
-74.16336988,4.62239013999999,1081,903,3870,AK 80 X CL 42A S,KENNEDY,ACTROS,DOBLE,SI,2008/04/16 00:00:00+00,PMT,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,16,4,"1,2,13,4,5",N/A,"21,23,24,32",N/A,NO,0,"Conteo, Brechas, Fases por demanda",3509
-74.164113,4.62378899999999,1082,1000,3870,KR 80F X CL 42A S,KENNEDY,NO,DOBLE,NO,2024/09/02 00:00:00+00,PMT,R-TA,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",7,16,4,"1A,2A,3,14",N/A,"21A,22A,214",N/A,NO,0,N/A,3509
-74.15472154,4.63148828999999,1083,884,3871,AK 80 X CL 26 S,KENNEDY,ACTROS,SENCILLA,SI,2008/04/16 00:00:00+00,PMT,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,3,3A,13",N/A,"22,31",N/A,NO,0,"Conteo, Brechas, Fases por demanda",3509
-74.15810525,4.62755540199998,1084,1169,3872,AK 80 X CL 38 S,KENNEDY,NO,DOBLE,NO,2009/12/23 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,13,2,"2,6,11",N/A,"32,211",N/A,NO,0,N/A,3509
-74.15707051,4.62867703500001,1085,1170,3872,AK 80 X CL 36 S,KENNEDY,ACTROS,DOBLE,SI,2009/12/23 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,13,3,"1,12,4,7",N/A,"24,27,31,212",N/A,NO,0,"Conteo, Cola - Siguiente Intersección",3509
-74.15885025,4.626721213,1086,1168,3873,AK 80 X CL 38C S,KENNEDY,ACTROS,SENCILLA,SI,2009/12/11 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,4,5",N/A,"21,24,32,35",N/A,NO,0,"Conteo, Brechas",3509
-74.15252998,4.62967848400001,1087,1289,3874,KR 79A X CL 26 S,KENNEDY,C900,SENCILLA,SI,2012/12/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",14,14,4,"1,2,3,4,93,94",N/A,"21,22,23,24,33,34",N/A,"43, 44",0,N/A,3528
-74.12447846,4.571679942,1088,1063,3702,AK 14 X DG 45B S,RAFAEL URIBE,ACTROS,SENCILLA,SI,1989/09/13 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1A,2A,4","1B,2B","22,24,31",N/A,NO,0,"Conteo, Brechas",3604
-74.12544168,4.569214751,1089,1071,3703,AK 14 X DG 48 S,RAFAEL URIBE,ACTROS,SENCILLA,SI,1990/12/03 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",15,15,3,"1A,2A,6A,93A,61A","1B,2B#,6B,7B,91B,93B","21,22,36,293",N/A,NO,0,"Conteo, Brechas",3604
-74.12527089,4.56408695699997,1090,1067,3704,KR 13A X AC 51 S,TUNJUELITO,ACTROS,SENCILLA,SI,1991/02/05 00:00:00+00,PMT,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,2,"1A,2A,3,4","1B,2B","21,24,32",N/A,NO,0,Conteo,3604
-74.11831226,4.52440797600002,1091,1461,3705,KR 14 X CL 69G S,USME,C900,SENCILLA,SI,2017/05/03 00:00:00+00,NORMAL,R-TA,DEFINITIVA,EXCLUSIVA PEATONAL,3,4,2,"1,2",N/A,21,721,NO,0,"Conteo, Fases por demanda peatonal sonoro",3625
-74.09432968,4.59355050099998,1092,979,3707,KR 19D X CL 1,LOS MARTIRES,ACTROS,TRIPLE,SI,1990/10/17 00:00:00+00,PMT,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,18,3,"1,3,4A,8",N/A,"21,23,31,34A",N/A,NO,0,"Conteo, Brechas, Fases por demanda",3623
-74.095009,4.59253899999999,1093,1904,3707,KR 19 X CL 3 SUR,LOS MARTIRES,NO,TRIPLE,NO,2025/03/29 00:00:00+00,PMT,CA-TA,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",5,18,2,"3A,11",N/A,"23A,211,311",N/A,NO,0,N/A,3623
-74.094561,4.59215699999999,1094,1905,3707,KR 18A X CL 3 SUR,LOS MARTIRES,NO,TRIPLE,NO,2025/03/29 00:00:00+00,PMT,CA-TA,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",5,18,3,"4,13A",N/A,"24,213A,37",N/A,NO,0,N/A,3623
-74.10276295,4.57581645499999,1095,1015,3708,KR 12D BIS X CL 27 S,RAFAEL URIBE,ACTROS,SENCILLA,SI,1991/01/25 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",14,20,3,"1,2,3,4,13,14",N/A,"21,22,23,24,31,32,313,314 (Reg)","721,723,724,732,7314,7313",NO,16,Activación de sonoro,3617
-74.11410552,4.58319888800003,1096,1037,3709,KR 24 X CL 31B S,RAFAEL URIBE,C900,SENCILLA,SI,1990/09/19 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,"1,2,4",N/A,"21,24",N/A,NO,0,N/A,3524
-74.11436927,4.50959894300001,1097,1480,3875,AK 14 X CL 81 S,USME,C900,SENCILLA,SI,2017/06/14 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,4,"1,2,3,4,5",N/A,"21,22,24",N/A,NO,0,N/A,3626
-74.15598412,4.58369692600002,1098,1619,3876,TV 64 X CL 59C SUR,CIUDAD BOLIVAR,ACTROS,SENCILLA,SI,2018/12/27 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,16,3,"1,2,6,7",N/A,"21,22,27,31,32,36","721, 722, 727, 731, 732, 736",NO,0,Activación de sonoro,3510
